#Query_org	Reference_assembly	Ref_name	MASH_distance	Estimated_ANI	P-value	Genus	Order	Type_strain
QS--flye_asm_1Dt100g_part2.fa	GCA_003154135	UBA668 sp003154135	0.3726	0.6274	0.0015	UBA668	Acidimicrobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_002288445	Arctic95D-9 sp002288445	0.3726	0.6274	0.0011	Arctic95D-9	Verrucomicrobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_016875475	VGRB01 sp016875475	0.3726	0.6274	0.0017	VGRB01	DTJE01	False
QS--flye_asm_1Dt100g_part2.fa	GCF_947503795	Jannaschia sp947503795	0.3726	0.6274	0.0015	Jannaschia	Rhodobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_934661135	CAG-170 sp934661135	0.3726	0.6274	0.0012	CAG-170	Oscillospirales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_900767875	Duodenibacillus sp900767875	0.3726	0.6274	0.0011	Duodenibacillus	Burkholderiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_027486275	Sandarakinorhabdus sp027486275	0.3726	0.6274	0.0013	Sandarakinorhabdus	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_020049495	Propionivibrio sp020049495	0.3726	0.6274	0.0015	Propionivibrio	Burkholderiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_007121115	Rhabdonatronobacter sp007121115	0.3726	0.6274	0.0014	Rhabdonatronobacter	Rhodobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_938003575	CV81 sp938003575	0.3726	0.6274	0.0014	CV81	Caulobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_937891765	LS-NOB sp937891765	0.3726	0.6274	0.0014	LS-NOB	Nitrospinales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_000155475	Helicobacter_C cinaedi	0.3726	0.6274	0.0012	Helicobacter_C	Campylobacterales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_902478425	QAMH01 sp902478425	0.3726	0.6274	0.0010	QAMH01	Coriobacteriales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_017883045	RAAP-2 sp017883045	0.3726	0.6274	0.0012	RAAP-2	Acidimicrobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_009371975	Microcella pacifica	0.3726	0.6274	0.0013	Microcella	Actinomycetales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_000023105	Beutenbergia cavernae	0.3726	0.6274	0.0016	Beutenbergia	Actinomycetales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_025934135	Silvibacterium sp025934135	0.3726	0.6274	0.0015	Silvibacterium	Terriglobales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_015488275	S012-135 sp015488275	0.3726	0.6274	0.0014	S012-135	Desulfobulbales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_026399445	Sulfuritalea sp026399445	0.3726	0.6274	0.0014	Sulfuritalea	Burkholderiales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_015356825	Catenulispora rubra	0.3726	0.6274	0.0021	Catenulispora	Streptomycetales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_022824725	Multivorans sp022824725	0.3726	0.6274	0.0015	Multivorans	Multivoradales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_017999615	JAGNLM01 sp017999615	0.3726	0.6274	0.0013	JAGNLM01	JAABTG01	False
QS--flye_asm_1Dt100g_part2.fa	GCF_029894425	Streptomyces sp029894425	0.3726	0.6274	0.0020	Streptomyces	Streptomycetales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_009684525	Geoanaerobacter sp009684525	0.3726	0.6274	0.0016	Geoanaerobacter	Geobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_900460345	Trueperella pyogenes	0.3726	0.6274	0.0013	Trueperella	Actinomycetales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_946405575	Limimorpha sp946405575	0.3726	0.6274	0.0014	Limimorpha	Bacteroidales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_015659035	NP936 sp015659035	0.3726	0.6274	0.0014	NP936	Vicinamibacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_902611475	CACIJG01 sp902611475	0.3726	0.6274	0.0010	CACIJG01	Rhodobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_018820395	Variovorax sp018820395	0.3726	0.6274	0.0017	Variovorax	Burkholderiales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_003364335	Helicobacter_H anseris	0.3726	0.6274	0.0010	Helicobacter_H	Campylobacterales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_027019065	DRMV01 sp027019065	0.3726	0.6274	0.0013	DRMV01	Anaerolineales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_028206995	Collinsella aerofaciens_AQ	0.3726	0.6274	0.0012	Collinsella	Coriobacteriales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_029260495	OFTM373 sp029260495	0.3726	0.6274	0.0014	OFTM373	Phycisphaerales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_902459705	Pandoraea terrigena	0.3726	0.6274	0.0017	Pandoraea	Burkholderiales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_900087015	Christensenella timonensis	0.3726	0.6274	0.0013	Christensenella	Christensenellales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_903931735	CAIZDL01 sp903931735	0.3726	0.6274	0.0015	CAIZDL01	Azospirillales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_021325355	JAJPHI01 sp021325355	0.3726	0.6274	0.0015	JAJPHI01	Binatales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_001816585	2-01-FULL-50-28 sp001816585	0.3726	0.6274	0.0009	2-01-FULL-50-28	UBA1400	False
QS--flye_asm_1Dt100g_part2.fa	GCA_021202515	Onthomonas sp021202515	0.3726	0.6274	0.0013	Onthomonas	Oscillospirales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_003563915	CSSed11-175R1 sp003563915	0.3726	0.6274	0.0016	CSSed11-175R1	Nitriliruptorales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_001625365	Kitasatospora sp001625365	0.3726	0.6274	0.0019	Kitasatospora	Streptomycetales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_016209385	JACQWB01 sp016209385	0.3726	0.6274	0.0016	JACQWB01	Rokubacteriales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_019192455	TMED2 sp019192455	0.3726	0.6274	0.0014	TMED2	TMED2	False
QS--flye_asm_1Dt100g_part2.fa	GCA_016792785	SZUA-430 sp016792785	0.3726	0.6274	0.0016	SZUA-430	Micropepsales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_013280595	Kibdelosporangium persicum	0.3726	0.6274	0.0020	Kibdelosporangium	Mycobacteriales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_027366635	13-2-20CM-66-19 sp027366635	0.3726	0.6274	0.0014	13-2-20CM-66-19	Steroidobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_016223135	Defluviilinea sp016223135	0.3726	0.6274	0.0015	Defluviilinea	Anaerolineales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_021491455	Corynebacterium argentoratense_A	0.3726	0.6274	0.0012	Corynebacterium	Mycobacteriales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_001866675	Streptomyces sp001866675	0.3726	0.6274	0.0020	Streptomyces	Streptomycetales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_002928735	Hyphomicrobium_C sp002928735	0.3726	0.6274	0.0015	Hyphomicrobium_C	Rhizobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_017994815	JAGOJY01 sp017994815	0.3726	0.6274	0.0017	JAGOJY01	J045	False
QS--flye_asm_1Dt100g_part2.fa	GCF_003664595	Atopobacter sp003664595	0.3726	0.6274	0.0012	Atopobacter	Lactobacillales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_009776345	WRAV01 sp009776345	0.3726	0.6274	0.0012	WRAV01	Oscillospirales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_022571615	JACZXM01 sp022571615	0.3726	0.6274	0.0014	JACZXM01	UBA890	False
QS--flye_asm_1Dt100g_part2.fa	GCA_026991225	M2005 sp026991225	0.3726	0.6274	0.0015	M2005	J102	False
QS--flye_asm_1Dt100g_part2.fa	GCF_001429285	Ensifer sp001429285	0.3726	0.6274	0.0018	Ensifer	Rhizobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_902760805	Ruminococcus sp002394695	0.3726	0.6274	0.0014	Ruminococcus	Oscillospirales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_002968845	Neorhizobium tomejilense	0.3726	0.6274	0.0018	Neorhizobium	Rhizobiales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_019443425	Arthrobacter oryzae_A	0.3726	0.6274	0.0016	Arthrobacter	Actinomycetales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_030316895	Variovorax dokdonensis	0.3726	0.6274	0.0017	Variovorax	Burkholderiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_902475375	Collinsella sp902475375	0.3726	0.6274	0.0012	Collinsella	Coriobacteriales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_024699925	Mesorhizobium_A sp024699925	0.3726	0.6274	0.0018	Mesorhizobium_A	Rhizobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_903970165	Acidoferrum sp903970165	0.3726	0.6274	0.0017	Acidoferrum	Acidoferrales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_009691315	VGLT01 sp009691315	0.3726	0.6274	0.0007	VGLT01	SG8-24	False
QS--flye_asm_1Dt100g_part2.fa	GCF_000176915	Pseudodesulfovibrio aespoeensis	0.3726	0.6274	0.0015	Pseudodesulfovibrio	Desulfovibrionales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_021778515	DTPS01 sp021778515	0.3726	0.6274	0.0015	DTPS01	UBA4820	False
QS--flye_asm_1Dt100g_part2.fa	GCA_031271465	JAFGVL01 sp031271465	0.3726	0.6274	0.0013	JAFGVL01	Bacteroidales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_031291845	DAIDJG01 sp031291845	0.3726	0.6274	0.0020	DAIDJG01	Isosphaerales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_021390425	Lysobacter_C sp021390425	0.3726	0.6274	0.0014	Lysobacter_C	Xanthomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_030148515	Marivita sp030148515	0.3726	0.6274	0.0016	Marivita	Rhodobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_030018275	Subteraquimicrobium sp030018275	0.3726	0.6274	0.0010	Subteraquimicrobium	Subteraquimicrobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_024742415	Halioglobus sp024742415	0.3726	0.6274	0.0016	Halioglobus	Pseudomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_016281165	RGIG2707 sp016281165	0.3726	0.6274	0.0012	RGIG2707	Peptostreptococcales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_018268755	KAN-5 sp018268755	0.3726	0.6274	0.0017	KAN-5	Terriglobales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_934511335	Cloacibacillus sp934511335	0.3726	0.6274	0.0013	Cloacibacillus	Synergistales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_000422325	Marinospirillum minutulum	0.3726	0.6274	0.0014	Marinospirillum	Pseudomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_030612165	UBA6803 sp030612165	0.3726	0.6274	0.0007	UBA6803	GIF9	False
QS--flye_asm_1Dt100g_part2.fa	GCF_900104215	Desulfonatronum thiosulfatophilum	0.3726	0.6274	0.0015	Desulfonatronum	Desulfovibrionales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_016292295	Thiodictyon intracellulare	0.3726	0.6274	0.0014	Thiodictyon	Chromatiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_009924535	UBA953 sp009924535	0.3726	0.6274	0.0012	UBA953	Opitutales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_947455025	CAIUPE01 sp947455025	0.3726	0.6274	0.0013	CAIUPE01	Rhizobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_017436605	Ventricola sp017436605	0.3726	0.6274	0.0013	Ventricola	Christensenellales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_016926795	JAFGNW01 sp016926795	0.3726	0.6274	0.0015	JAFGNW01	GN15	False
QS--flye_asm_1Dt100g_part2.fa	GCA_023451915	Ochrobactrum_B sp023451915	0.3726	0.6274	0.0013	Ochrobactrum_B	Rhizobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_002090135	Demequina sp002090135	0.3726	0.6274	0.0014	Demequina	Actinomycetales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_030148485	JANTHH01 sp030148485	0.3726	0.6274	0.0014	JANTHH01	Chromatiales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_000315445	Alloiococcus otitis	0.3726	0.6274	0.0011	Alloiococcus	Lactobacillales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_023259355	JAHFQI01 sp023259355	0.3726	0.6274	0.0015	JAHFQI01	Burkholderiales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_005938195	Paenibacillus_W thermoaerophilus	0.3726	0.6274	0.0015	Paenibacillus_W	Paenibacillales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_002315675	Mucinivorans sp002315675	0.3726	0.6274	0.0011	Mucinivorans	Bacteroidales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_000960475	Nocardioides luteus_A	0.3726	0.6274	0.0018	Nocardioides	Propionibacteriales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_027021145	JALUUX01 sp027021145	0.3726	0.6274	0.0006	JALUUX01	UBA12405	False
QS--flye_asm_1Dt100g_part2.fa	GCA_023245725	JAHFJU01 sp023245725	0.3726	0.6274	0.0009	JAHFJU01	UBA1369	False
QS--flye_asm_1Dt100g_part2.fa	GCF_017875275	Xanthobacter flavus_A	0.3726	0.6274	0.0017	Xanthobacter	Rhizobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_000763135	Helicobacter_C jaachi	0.3726	0.6274	0.0011	Helicobacter_C	Campylobacterales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_019414625	Collinsella sp019414625	0.3726	0.6274	0.0012	Collinsella	Coriobacteriales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_001799275	YD12-FULL-57-12 sp001799275	0.3726	0.6274	0.0015	YD12-FULL-57-12	Desulfobulbales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_021809495	RAAP-2 sp021809495	0.3726	0.6274	0.0010	RAAP-2	Acidimicrobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_025352985	Rariglobus sp025352985	0.3726	0.6274	0.0014	Rariglobus	Opitutales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_019966515	Roseovarius aestuarii	0.3726	0.6274	0.0017	Roseovarius	Rhodobacterales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_009694955	UBA10002 sp009694955	0.3726	0.6274	0.0007	UBA10002	UBA9973	False
QS--flye_asm_1Dt100g_part2.fa	GCA_016872555	F1-20-MAGs016 sp016872555	0.3726	0.6274	0.0016	F1-20-MAGs016	Pirellulales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_002633315	Limimorpha sp002633315	0.3726	0.6274	0.0013	Limimorpha	Bacteroidales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_947492825	CANMYO01 sp947492825	0.3726	0.6274	0.0016	CANMYO01	Rhodobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_012396155	Cellulomonas septica	0.3726	0.6274	0.0015	Cellulomonas	Actinomycetales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_005772765	F1-120-MAGs055 sp005772765	0.3726	0.6274	0.0015	F1-120-MAGs055	IMCC26256	False
QS--flye_asm_1Dt100g_part2.fa	GCA_027623585	JAQBVK01 sp027623585	0.3726	0.6274	0.0013	JAQBVK01	UBA1135	False
QS--flye_asm_1Dt100g_part2.fa	GCA_949372765	HTCC2207 sp913031645	0.3726	0.6274	0.0013	HTCC2207	Pseudomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_017990795	JAGNNG01 sp017990795	0.3726	0.6274	0.0013	JAGNNG01	Palsa-1104	False
QS--flye_asm_1Dt100g_part2.fa	GCA_013002375	JABDJW01 sp013002375	0.3726	0.6274	0.0015	JABDJW01	Acidimicrobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_003597125	Alcanivorax profundi	0.3726	0.6274	0.0015	Alcanivorax	Pseudomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_937138275	SpSt-77 sp937138275	0.3726	0.6274	0.0015	SpSt-77	B4-G1	False
QS--flye_asm_1Dt100g_part2.fa	GCF_029581195	Micromonospora_E sp029581195	0.3726	0.6274	0.0018	Micromonospora_E	Mycobacteriales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_947440575	JAGRPD01 sp947440575	0.3726	0.6274	0.0017	JAGRPD01	Verrucomicrobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_013002925	SZUA-146 sp013002925	0.3726	0.6274	0.0015	SZUA-146	SZUA-146	False
QS--flye_asm_1Dt100g_part2.fa	GCA_031262165	UBA1203 sp031262165	0.3726	0.6274	0.0014	UBA1203	Myxococcales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_025458415	Hydrogenophaga sp025458415	0.3726	0.6274	0.0013	Hydrogenophaga	Burkholderiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_904419545	Woodwardibium gallinarum	0.3726	0.6274	0.0013	Woodwardibium	Oscillospirales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_030124375	Sinorhizobium sp030124375	0.3726	0.6274	0.0018	Sinorhizobium	Rhizobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_014647595	Arthrobacter histidinolovorans	0.3726	0.6274	0.0016	Arthrobacter	Actinomycetales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_029959665	Curtobacterium sp029959665	0.3726	0.6274	0.0016	Curtobacterium	Actinomycetales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_009765995	Roseiarcus sp009765995	0.3726	0.6274	0.0018	Roseiarcus	Rhizobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_902796315	DTU089 sp902796315	0.3726	0.6274	0.0012	DTU089	Oscillospirales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_023818645	JAMWDI01 sp023818645	0.3726	0.6274	0.0012	JAMWDI01	B48-G9	False
QS--flye_asm_1Dt100g_part2.fa	GCF_003992665	Pelagibacterium montanilacus	0.3726	0.6274	0.0015	Pelagibacterium	Rhizobiales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_026226615	Geovibrio ferrireducens	0.3726	0.6274	0.0014	Geovibrio	Deferribacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_902495955	Collinsella sp902495955	0.3726	0.6274	0.0009	Collinsella	Coriobacteriales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_019192965	Nocardioides daeguensis	0.3726	0.6274	0.0016	Nocardioides	Propionibacteriales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_934615145	UBA1038 sp934615145	0.3726	0.6274	0.0012	UBA1038	Christensenellales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_005879805	VBKO01 sp005879805	0.3726	0.6274	0.0017	VBKO01	Myxococcales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_008671135	Collinsella aerofaciens_J	0.3726	0.6274	0.0012	Collinsella	Coriobacteriales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_936928855	Flagellatimonas sp936928855	0.3726	0.6274	0.0015	Flagellatimonas	Nevskiales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_900186985	Staphylococcus piscifermentans	0.3726	0.6274	0.0013	Staphylococcus	Staphylococcales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_030693515	ER46 sp030693515	0.3726	0.6274	0.0018	ER46	Opitutales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_030282845	Pseudodesulfovibrio sp030282845	0.3726	0.6274	0.0015	Pseudodesulfovibrio	Desulfovibrionales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_007859935	Posidoniimonas polymericola	0.3726	0.6274	0.0018	Posidoniimonas	Pirellulales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_000783395	Pseudomonas_E chlororaphis_H	0.3726	0.6274	0.0018	Pseudomonas_E	Pseudomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_021823555	JAKANW01 sp021823555	0.3726	0.6274	0.0016	JAKANW01	Anaerolineales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_030680405	Thiobacillus sp030680405	0.3726	0.6274	0.0013	Thiobacillus	Burkholderiales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_016862115	Actinoplanes deccanensis	0.3726	0.6274	0.0020	Actinoplanes	Mycobacteriales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_949471785	UBA11957 sp949471785	0.3726	0.6274	0.0014	UBA11957	Lachnospirales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_000800615	Pseudomonas_E putida_F	0.3726	0.6274	0.0018	Pseudomonas_E	Pseudomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_001610895	Paludisphaera sp001610895	0.3726	0.6274	0.0018	Paludisphaera	Isosphaerales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_016127575	Cupriavidus necator_D	0.3726	0.6274	0.0019	Cupriavidus	Burkholderiales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_000317595	Streptomyces ipomoeae	0.3726	0.6274	0.0020	Streptomyces	Streptomycetales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_913047795	CAJWTS01 sp913047795	0.3726	0.6274	0.0015	CAJWTS01	CAJWTS01	False
QS--flye_asm_1Dt100g_part2.fa	GCA_021818685	JAKATP01 sp021818685	0.3726	0.6274	0.0014	JAKATP01	Sulfobacillales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_020639115	JACKHG01 sp020639115	0.3726	0.6274	0.0016	JACKHG01	UBA1845	False
QS--flye_asm_1Dt100g_part2.fa	GCF_024168645	Pseudomonas_E sp024168645	0.3726	0.6274	0.0018	Pseudomonas_E	Pseudomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_022811645	Hymenobacter monticola	0.3726	0.6274	0.0018	Hymenobacter	Cytophagales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_009862785	Gordonia sp009862785	0.3726	0.6274	0.0017	Gordonia	Mycobacteriales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_029260515	JAJRXR01 sp029260515	0.3726	0.6274	0.0015	JAJRXR01	Phycisphaerales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_003789055	Oceanicola lentulus	0.3726	0.6274	0.0016	Oceanicola	Rhodobacterales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_011321845	HyVt-539 sp011321845	0.3726	0.6274	0.0016	HyVt-539	UBA2386	False
QS--flye_asm_1Dt100g_part2.fa	GCA_030430245	VGTG01 sp030430245	0.3726	0.6274	0.0018	VGTG01	UBA12015	False
QS--flye_asm_1Dt100g_part2.fa	GCA_019419445	Collinsella sp019419445	0.3726	0.6274	0.0012	Collinsella	Coriobacteriales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_026982475	DRQN01 sp026982475	0.3726	0.6274	0.0014	DRQN01	SZUA-152	False
QS--flye_asm_1Dt100g_part2.fa	GCF_003355475	Brachybacterium saurashtrense	0.3726	0.6274	0.0015	Brachybacterium	Actinomycetales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_001500315	Staphylococcus auricularis	0.3726	0.6274	0.0012	Staphylococcus	Staphylococcales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_027315185	JAKAUF01 sp027315185	0.3726	0.6274	0.0015	JAKAUF01	Terriglobales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_002862965	Macondimonas sp002862965	0.3726	0.6274	0.0012	Macondimonas	UBA5335	False
QS--flye_asm_1Dt100g_part2.fa	GCF_019703305	Helicobacter_E sp019703305	0.3726	0.6274	0.0010	Helicobacter_E	Campylobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_030408575	Corynebacterium auris	0.3726	0.6274	0.0013	Corynebacterium	Mycobacteriales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_001553935	Actinomyces oris_A	0.3726	0.6274	0.0014	Actinomyces	Actinomycetales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_004006315	Nautilia profundicola_A	0.3726	0.6274	0.0011	Nautilia	Nautiliales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_003312875	Amycolatopsis albispora	0.3726	0.6274	0.0019	Amycolatopsis	Mycobacteriales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_001829495	RBG-16-49-21 sp001829495	0.3726	0.6274	0.0015	RBG-16-49-21	UBA4802	False
QS--flye_asm_1Dt100g_part2.fa	GCA_900541195	Collinsella sp900541195	0.3726	0.6274	0.0012	Collinsella	Coriobacteriales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_002348185	UBA2224 sp002348185	0.3726	0.6274	0.0017	UBA2224	Hydrogenedentiales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_003353055	Cupriavidus lacunae	0.3726	0.6274	0.0019	Cupriavidus	Burkholderiales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_919902765	CAKKRP01 sp919902765	0.3726	0.6274	0.0015	CAKKRP01	CAKKRP01	False
QS--flye_asm_1Dt100g_part2.fa	GCF_029836165	Pseudomonas_E sp029836165	0.3726	0.6274	0.0018	Pseudomonas_E	Pseudomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_900466475	Rhizobium sp900466475	0.3726	0.6274	0.0018	Rhizobium	Rhizobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_025751575	Albidovulum sp025751575	0.3726	0.6274	0.0016	Albidovulum	Rhodobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_023078495	Luteibacter aegosomatissinici	0.3726	0.6274	0.0017	Luteibacter	Xanthomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_001014615	Aquamicrobium_A sp001014615	0.3726	0.6274	0.0018	Aquamicrobium_A	Rhizobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_030655315	JAURVT01 sp030655315	0.3726	0.6274	0.0016	JAURVT01	Propionibacteriales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_001010415	Xanthomonas pisi	0.3726	0.6274	0.0016	Xanthomonas	Xanthomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_014635665	Isoptericola cucumis	0.3726	0.6274	0.0016	Isoptericola	Actinomycetales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_900321595	UBA1081 sp900321595	0.3726	0.6274	0.0012	UBA1081	Oscillospirales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_021781115	JAJXXL01 sp021781115	0.3726	0.6274	0.0017	JAJXXL01	Planctomycetales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_015548375	Collinsella aerofaciens_AB	0.3726	0.6274	0.0013	Collinsella	Coriobacteriales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_900113995	Fimivivens sp900113995	0.3726	0.6274	0.0013	Fimivivens	Oscillospirales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_019240125	AP-15 sp019240125	0.3726	0.6274	0.0018	AP-15	ATCC43930	False
